,post_id,content_series,post_content
320,30992795,,"Flamengo | NO MEU QUENGO É SÓ FLAMENGO! ❤🖤📸 Marcelo Cortes / CRF#VamosFlamengo #CRF | Instagram"
321,30169391,Birthday,"Flamengo | Claudio Coutinho, um dos maiores técnicos da história do futebol brasileiro, faria aniversário nesta sexta-feira. Pelo Mais Querido, c... | Instagram"
322,30378827,,"Flamengo | 🔴⚫️Mengão definido para o mata-mata da Copinha!Confira a escalação dos #GarotosDoNinho para a partida contra o Aster-SP, pela... | Instagram"
323,32005240,,"Flamengo | Paredões e preparadores no dia dos goleiros! 🧤⚽️ #VamosFlamengo 📸: Marcelo Cortes /CRF | Instagram"
324,31040440,,"Flamengo | Uma virada inesquecível assim tem que ser revista quantas vezes for possível. E quem é assinante da FlaTV+ pode assistir à final da C... | Instagram"
325,31086797,Birthday,"Flamengo | O nosso ex-atacante Souza, bicampeão carioca com o Manto (2007 e 2008), faz aniversário nesta segunda-feira! Parabéns, Caveirão! Feli... | Instagram"
326,31192605,,"Flamengo | Se é Jogo Histórico, está na FlaTV+! Acesse agora: flatvmais.com.br#CRF | Instagram"
327,30333141,,"Flamengo | Os números do jogo! Fonte: FootStats #CRF #VamosFlamengo | Instagram"
328,30699964,,"Flamengo | No meu destino a eternidade, traz no Manto a liberdade!🔴🟢 @granderio 📸 Marcelo Cortes / CRF#VamosFlamengo #CRF | Instagram"
329,30538787,Birthday,"Flamengo | Mais um aniversariante do dia: o nosso ex-volante Willians, campeão brasileiro (2009) e carioca (2009 e 2011) com o Manto Sagrado. Parab... | Instagram"
330,31074226,,"Flamengo | NOSSO REI! 👑❤️🖤 | Instagram"
331,31570543,,"Flamengo | Os ingressos para o primeiro jogo do Mengão no Maraca, pela Conmebol Libertadores, contra o Palestino, já estão à venda para o nível... | Instagram"
332,31888067,,"Flamengo | Fimmm de jogo no CEFAN! O Mengão venceu o Serrano por 4 a 3 e se manteve invicto na Copa Rio. João Vitor, Luiz Guilherme, Gabriel San... | Instagram"
333,31888064,,"Flamengo | FIMMMM DE JOGO! ⚫️🔴É goleada dos #GarotosDoNinho! O Sub-17 vence o Serrano por 6 a 0. Douglas Teles, duas vezes, Pablo, David V... | Instagram"
334,31172974,Birthday,"Flamengo | Hoje é aniversário do nosso ex-zagueiro Matheus Thuler, campeão carioca (2019 e 2020), da Libertadores (2019), do Brasileiro (2019 e 2... | Instagram"
335,31546661,,"Flamengo | Ingressos à venda! 🏟️ Os ingressos para a final do Campeonato Carioca 2024, contra o Nova Iguaçu, já estão à venda para o ní... | Instagram"
336,30257241,,"Flamengo | HOJE TEM MENGÃO!!! 🔴⚫️Os #GarotosDoNinho enfrentam o São José-RS pelo mata-mata da Copinha, às 21h30 (horário de Brasília)... | Instagram"
337,30800461,,"Flamengo | Barba ✅Cabelo ✅Bigode ✅3️⃣✖️9️⃣!📸 Marcelo Cortes / CRF#VamosFlamengo #CRF | Instagram"
338,30288239,,"Flamengo | HOJE TEM MENGÃO NA COPINHA!!! 🔴⚫️Os #GarotosDoNinho enfrentam o Botafogo-SP pelo mata-mata da competição, às 19h15 (horário... | Instagram"
339,30194706,,"Flamengo | Com as agendas 2024 do Flamengo, você mantém a sua organização enquanto torce! Anote as principais datas e não perca nenhum jogo c... | Instagram"
340,31609328,,"Erguer nossos valores. Raça, amor, paixão. Erguer os nossos.  𝗢 𝗻𝗼𝘀𝘀𝗼 𝗠𝗮𝗻𝘁𝗼 𝘀𝗼𝗺𝗼𝘀 𝗻 ... | Instagram"
341,31249073,,"Flamengo | Nação, é hora de fazer a diferença! ❤️🖤  Os ingressos para o público geral já estão à venda. Você não pode ficar de fo... | Instagram"
342,30538783,,"Flamengo | Nação, o primeiro clássico do Mais Querido em 2024 vem aí! No próximo domingo (04), às 19h, o Mengão enfrenta o Vasco, no Maracan ... | Instagram"
343,31172965,,"Flamengo | É CAMPEÃO!Neste domingo, em Macaé, os #GarotosDoNinho do sub-14 venceram o Fluminense por 2 a 0 na final da Brasil Soccer Cup. É a ... | Instagram"
344,31847408,,"Flamengo | É hoje, Nação! O MENGÃO enfrenta o São Paulo, às 21h30, no Maracanã, pelo Brasileirão! Acompanhe a transmissão em áudio da Fl... | Instagram"
345,30288246,,"Flamengo | Se é jogo histórico, está na FlaTV+! Acesse agora: flatvmais.com.br #CRF | Instagram"
346,31558304,,"Flamengo | Fim de jogo em Goiânia.O Flamengo Sub-20 perde na estreia do Brasileirão da categoria por 2 a 1. A equipe volta a campo pela competi ... | Instagram"
347,30643799,,"Flamengo | Nação, contamos com o seu apoio no clássico desta quarta-feira!O Mengão enfrenta o Botafogo, no Maraca, e os ingressos estão à ve... | Instagram"
348,31460284,,"Flamengo | Avistei a final do @cariocao! 🔴⚫️#VamosFlamengo 📸: Marcelo Cortes /CRF | Instagram"
349,31929960,,"Flamengo | 🔴⚫️🏆Pra cima deles, FLAMENGO!!!Os #GarotosDoNinho vão enfrentar o Olympiakos-GRE pelo Intercontinental Sub-20! Depois de con... | Instagram"
350,31746854,,FC Series | NBA Night 🏀🪄 | Instagram"
351,31125775,,"Flamengo | FIMMM DE JOGO NO URUGUAI! O MENGÃO VENCE O AUCAS por 2 a 1, de virada, e chega a seis pontos em dois jogos na fase de grupos da Libertad... | Instagram"
352,30169406,Birthday,"O nosso ídolo Silva Batuta faria aniversário hoje. Com o Manto Sagrado, ele brilhou no título do Estadual de 1965 e marcou época na d... | Instagram"
353,31807736,,"Flamengo | Fala, rubro-negro! Partiu Maraca? 🔴⚫ Quarta (17) tem o primeiro jogo do Mengão, em casa, pelo @brasileirao e contamos com você! ... | Instagram"
354,30417623,,"Flamengo | É hoje, Nação! Mengão em dose dupla na FlaTV! Às 16h, o Mais Querido enfrenta o Philadelphia Union (EUA), pela @fcseries! Às 18h1... | Instagram"
355,30333162,,"Flamengo | 🔴⚫️Mengão definido para o mata-mata da Copinha!Confira a escalação dos #GarotosDoNinho para a partida contra o Botafogo-SP, p... | Instagram"
356,31975631,,"Flamengo | Estamos ao vivo, Nação! Vem com a FlaTV! Link nos stories! #BOLxFLA #VamosFlamengo | Instagram"
357,30800483,,"Flamengo | BOA NOITE, NAÇÃO! 🔴⚫️Já estamos no Batistão para a partida entre Flamengo e Bangu, pelo @Cariocao! Às 21h30 a bola rola p... | Instagram"
358,30168913,,"Flamengo | De La Cruz tá chegando e a FlaTV te mostra tudo! É hoje! 🇺🇾❤️🖤#CRF | Instagram"
359,31906277,,"Flamengo | Vem com a FlaTV! Estamos ao vivo! Link nos stories! #PALxFLA #VamosFlamengo #PixbetFlaTV #BRBFla | Instagram"
360,30699963,,"Flamengo | Meu Flamengo, meu Flamengo, não é segredo eu amar vocêDecifrar, isso eu não sei dizerSão coisas do meu coraçãoEu quero ver Pedr... | Instagram"
361,31262419,,"Flamengo | É amanhã, Nação! O MENGÃO enfrenta o Fluminense, às 21h, no Maracanã, pelo jogo de volta da semifinal do @cariocao! Acompanhe a ... | Instagram"
362,30699965,,"Flamengo | Judas Tadeu, meu padroeiro! TRAZ A VITÓRIA PRO MEU FLAMENGO!🔴⚪ @salgueirooriginal #VamosFlamengo #CRF 📸 Gilvan de Souza / CRF | Instagram"
363,31512115,,"Flamengo | MEEEEENNNNGOOOOO🔴⚫️!!!!!Os #GarotosDoNinho do Sub-15 conquistaram a IberCup Cascais de forma invicta, em Portugal, e garantiram ... | Instagram"
364,31906284,Birthday,"Flamengo | Muito ídolo e muito craque! Andrade, que conquistou absolutamente tudo com o Manto Sagrado, faz aniversário neste domingo! Como jogador... | Instagram"
365,31667693,,"Flamengo | É amanhã, Nação! O MENGÃO enfrenta o Palestino (CHI), às 21h30, no Maracanã, pela fase de grupos da @libertadoresbr! Acompanhe a... | Instagram"
366,31546666,,"Flamengo | Na noite de ontem (01/04), as diretorias de Flamengo e Millonarios confraternizaram no tradicional jantar da véspera do duelo entre as e... | Instagram"
367,30676282,,"Flamengo | Tem mais jogo do Mengão vindo aí! 🔴⚫Após vencer o clássico, o Mais Querido tem mais um desafio pelo Campeonato Carioca no pró... | Instagram"
368,30654528,,"Flamengo | Os números do jogo! Fonte: @footstats.i2a #CRF | Instagram"
369,30800442,Birthday,"Flamengo | O craque Sócrates faria aniversário nesta segunda-feira. Tivemos o prazer de vê-lo vestindo o Manto Sagrado em 1986 e 1987. Obrigado p... | Instagram"
370,31570541,,"Flamengo | O Manto nos ergue: quando o vestimos, nos sentimos maiores, mais felizes. Elevados. Nos reconhecemos naquilo que nos une.Erguê-lo é u... | Instagram"
371,30168943,Birthday,"Flamengo | Hoje é aniversário do nosso ex-meia Beto, tricampeão carioca (1999, 2000 e 2001), campeão da Mercosul (1999) e campeão da Copa dos C... | Instagram"
372,31906275,Birthday,"Flamengo | Brasília completa hoje 64 anos! Parabéns para a querida capital do país e para todos os rubro-negros locais! 👏🎂❤️🖤 | Instagram"
373,31746908,,"Flamengo Esports | Nação, voltamos para o League of Legends, onde fizemos história sendo tricampeões do Academy e Campeões do CBLOL em 2019, no Rio!V... | Instagram"
374,31714563,,"Flamengo | Os ingressos para o primeiro jogo do Mengão no Maraca, pelo Brasileirão, contra o São Paulo, já estão à venda para o nível 0 do Na... | Instagram"
375,31460269,,"Flamengo | Pra lotar o Maraca! 🏟️ A venda de ingressos para o público geral já está aberta e você pode apoiar o Mengão no primeiro jogo ... | Instagram"
376,31086786,,"Flamengo | FIM DE JOGO NO URUGUAI! O MENGÃO vence o Defensor (URU) por 1 a 0 com gol de Wallace Yan em sua estreia na Conmebol Libertadores Sub-20!... | Instagram"
377,31512100,,"Flamengo | PUSKAS QUE PARIU!Um golaço espetacular pra simbolizar uma campanha excelente. Aliás... uma campanha recorde.O Mengão avassalador d... | Instagram"
378,31875453,,"Flamengo | Vem com a FlaTV+! A vitória do Mengão sobre o São Paulo, pelo Brasileirão, completinha! Acesse agora: flatvmais.com.br #CRF | Instagram"
379,30687205,,"Flamengo | 🇺🇾🇨🇱 | Instagram"
380,30510776,,"Flamengo | 🇧🇷 Arena das Dunas 🏟📍Às 18h10 (de Brasília) a bola rola pro #PORxFLA!📸 Paula Reis / CRF#VamosFlamengo | Instagram"
381,31172969,,"Flamengo | FIIIIM DE JOGO NO URUGUAI! O MENGÃO goleia o Sporting Cristal (PER) por 4 a 1 com gols de Wallace Yan (2), Felipe Teresa e Iago, e encer... | Instagram"
382,30510779,,"Flamengo | BOLA ROLANDO! PRA CIMA DELES, FLAMENGO!#FLAxORL #VamosFlamengo | Instagram"
383,31172971,,"Flamengo | Fim do primeiro tempo no Uruguai! O MENGÃO vai vencendo o Sporting Cristal por 3 a 0. Gols de Wallace Yan (2) e Felipe Teresa! #Garo... | Instagram"
384,31703650,,"Flamengo | FIMMMMM DE JOGO NA GÁVEA!!!!O Mengão Sub-20 vence o Cuiabá por 3 a 1 e conquista os 3️⃣ pontos no Brasileirão!!! ⚽️Os gol... | Instagram"
385,31728114,Birthday,"Flamengo | Tricampeão Carioca (2007, 2008 e 2009), campeão da Copa do Brasil (2006) e do Campeonato Brasileiro (2009) com o Manto Sagrado, o volan... | Instagram"
386,30800492,,"Flamengo | É amanhã, Nação! O MENGÃO enfrenta o Bangu, às 21h30, em Aracaju, pelo Campeonato Carioca! Acompanhe a transmissão em áudio da ... | Instagram"
387,31460287,,"Flamengo | Se é Jogo Histórico, está na FlaTV+! Fique ligado! Acesse agora: flatvmais.com.br #CRF | Instagram"
388,31005446,,"Flamengo | Partiu Uruguai 🇺🇾!Após treino na manhã desta quarta, os #GarotosDoNinho embarcaram para o país-sede da Libertadores Sub-20, em... | Instagram"
389,31291317,,"Flamengo | VAMOS MENGÃO 🔴⚫️!!Confira a escalação dos #GarotosDoNinho para a grande final da Libertadores Sub-20 contra o Boca Juniors-AR... | Instagram"
390,30209437,,"Flamengo | Tamo junto Nação de São Paulo!!Os #GarotosDoNinho voltam a campo no sábado (13), já pelo mata-mata da Copinha contra o Náutico-PE... | Instagram"
391,31847395,,"Flamengo | Fim de jogo na Gávea.O Flamengo perde por 2 a 1 para o Palmeiras em jogo válido pela 3ª rodada do Brasileirão Sub-20. O próximo jo... | Instagram"
392,31685142,,"Flamengo | O nosso reforço @carlinhos_l9 estará na transmissão da FlaTV desta quarta-feira! Fique ligado! #CRF #VamosFlamengo | Instagram"
393,31375588,,"Flamengo | Se é Jogo Histórico, está na FlaTV+! Acesse agora: flatvmais.com.br #CRF | Instagram"
394,30497647,,"Flamengo | Não importa o que você esteja vestindo no momento, carregar o Manto no peito é sempre melhor. Garanta já o novo Manto 1 de 2024 na Lo... | Instagram"
395,31864594,,"Flamengo | Flamenguista é assim: alegre e de bem com a vida!VIVA ZIRALDO! ❤🖤📸 Gilvan de Souza / CRF#VamosFlamengo #CRF | Instagram"
396,30643789,,"Flamengo | Amanhã tem MENGÃO! O Mais Querido enfrenta o Botafogo, às 21h30, no Maracanã, pelo @cariocao! Acompanhe a transmissão em áudio da... | Instagram"
397,31558305,,"Flamengo | Escalação do Mengão para a estreia no Brasileirão🔛✅Confira os 1️⃣1️⃣ iniciais do Sub-20 do Flamengo para o jogo contra... | Instagram"
398,31747168,,CONMEBOL Libertadores Sub 20 | 🔴⚫ @flamengo campeão da CONMEBOL #LibertadoresSub20Qual seria o seu Top3 de destaques? 🤔🔝 | Instagram"
399,31144706,,"Flamengo | É amanhã, Nação! O MENGÃO enfrenta o Fluminense, às 21h, no Maracanã, pelo primeiro jogo da semifinal do @cariocao! Acompanhe a ... | Instagram"
400,31291303,,"Flamengo | 🫡🔴⚫️RUMO A MAIS UM TÍTULO INÉDITO, #GAROTOSDONINHO!Com o titulo invicto da Libertadores Sub-20, a molecada terá a chance d... | Instagram"
401,31728099,,"Flamengo | É amanhã, Nação! O MENGÃO estreia no @brasileirao, às 16h, no Serra Dourada, contra o Atlético-GO! Acompanhe a transmissão em  ... | Instagram"
402,30169390,,"Flamengo | Se é Jogo Histórico, está na FlaTV+! Vem com a gente! Acesse: flatvmais.com.br #CRF | Instagram"
403,30819111,,"Flamengo | Boa noite, Nação! Estamos no Maraca! Logo mais, às 21h30, tem MENGÃO x Boavista, pelo @Cariocao! Vamos juntos! 💪❤️🖤#FLA... | Instagram"
404,30497651,,"Flamengo | Jogo Histórico é na FlaTV+! Vem com a gente! Acesse agora: flatvmais.com.br #VamosFlamengo | Instagram"
405,30819097,,"Flamengo | Os números do jogo! Fonte: @footstats.i2a #CRF #VamosFlamengo | Instagram"
406,30498161,,"Time Flamengo | FIIIIIMMMMMM DE JOGO! 1️⃣1️⃣✅O Mengão domina do início ao fim e vence o Barueri, fora de casa, por 3 sets a 0. São DOZE vi... | Instagram"
407,31469572,,"Flamengo | Alô, Nação! Já garantiu seu ingresso pra final?Sábado é dia de Mengão e a gente conta com o seu apoio nos primeiros 90 minutos d... | Instagram"
408,30550185,,"Flamengo | O tempo voa, mas as memórias do ano de 2019 ficarão para sempre na cabeça e no coração da Nação! E agora, em janeiro, a FlaTV+ te ... | Instagram"
409,30168941,,"Flamengo | Vem que daqui a pouco tem Jogo Histórico na FlaTV+! Acesse agora: flatvmais.com.br #CRF | Instagram"
410,30619133,,"Flamengo | Estamos ao vivo, Nação! Acompanhe o pré-jogo na FlaTV! #VASxFLA #VamosFlamengo #PixbetFlaTV #BRBFla | Instagram"
411,31052943,,"Flamengo | Os #GarotosDoNinho foram superados pelo Vasco na Copa Rio sub-20 pelo placar de 3 a 0. O próximo compromisso é no sábado que vem (9) c... | Instagram"
412,30699985,,"Flamengo | 𝐀𝐓𝐄𝐍𝐂̧𝐀̃𝐎 S̵a̵p̵u̵c̵a̵í̵  𝐌𝐀𝐑𝐀𝐂𝐀𝐍𝐀̃Hoje é dia de botar nosso bloco na rua! Har... | Instagram"
413,31652336,,"Flamengo | E foi aí que todo mundo descobriu que ele não tinha sido um menino maluquinho, ele tinha sido era um menino feliz!Milhões de cora ... | Instagram"
414,31744699,,"Flamengo | MEEENNNGGOOOOO 🔴⚫️!!!Mais cedo, os #GarotosDoNinho garantiram a classificação para a final da Copa Rio Sub-20 na RAÇA!! Jogan... | Instagram"
415,31746762,,"Flamengo Futebol Feminino | Assim como no futebol masculino, a Pixbet também será o patrocinador master das #MeninasDaGávea! Em busca de multiplicar cada vez mais... | Instagram"
416,30276513,,"Flamengo | A Nação em São Paulo vem dando show, e os #GarotosDoNinho contam novamente com o apoio na Copinha!O Mengão enfrenta o Botafogo-SP  ... | Instagram"
417,31125778,,"Flamengo | VAI PRA CIMA DELES MENGO! 🔴⚫️Confira a escalação dos #GarotosDoNinho para a partida contra o Aucas-EQU, pela 2ª rodada da fas... | Instagram"
418,30800505,,"Nós contamos com a sua torcida no Maraca! 🏟️Os ingressos para o duelo contra o Boavista já estão à venda para os níveis 0, 1 ... | Instagram"
419,30417615,,"Flamengo | Estamos ao vivo, Nação! Vem com a FlaTV! Link nos stories! #VamosFlamengo | Instagram"
420,30417591,,"Flamengo | 🇧🇷 Enquanto isso, em João Pessoa... ESTAMOS NO ALMEIDÃO PARA O CONFRONTO COM O NOVA IGUAÇU! 📸 Paula Reis / CRF#VamosFlamen... | Instagram"
421,31291322,Birthday,"Flamengo | Mais um aniversariante especial: Jayme de Almeida, campeão pelo Mengão como jogador e técnico. Parabéns, Jayme! A Nação te abraça!... | Instagram"
422,30209455,,"Flamengo | HOJE TEM MENGÃO!!! 🔴⚫️Os #GarotosDoNinho encerram a fase de grupos da Copinha contra o Audax-SP, às 17h30 (horário de Brasíl... | Instagram"
423,31546683,Birthday,"Flamengo | Hoje também é aniversário do cria Matheus França, campeão da Libertadores (2022) e da Copa do Brasil (2022) com o Manto! Parabéns, ... | Instagram"
424,31847367,,"Flamengo | Boa noite, Nação! #VamosFlamengo 📸 Marcelo Cortes / CRF | Instagram"
425,31888068,,"Flamengo | Oh, meu Mengão! ❤️🖤 Os ingressos para Flamengo x Botafogo, no Maracanã, já estão à venda para o nível 0 do Nação Sócio-... | Instagram"
426,31685137,,"Flamengo | Noites de Copa... sempre únicas.Estreamos na nossa casa, o Templo do Futebol, pela CONMEBOL Libertadores 2024. 𝗘́ 𝗡𝗢𝗜𝗧... | Instagram"
427,31291324,,"Flamengo | HOJE TEM MENGÃO NA FINAL DA LIBERTADORES SUB-20!!!!!🔴⚫Logo mais, os #GarotosDoNinho enfrentam o Boca Juniors-ARG, valendo o títu... | Instagram"
428,31460286,,"Flamengo | Nação, os ingressos para a primeira partida da final do Campeonato Carioca 2024, contra o Nova Iguaçu, já estão à venda para o nív... | Instagram"
429,30800499,,"Flamengo | Foram conhecidos nesta terça-feira os adversários do Flamengo na fase de grupos da Conmebol Libertadores Sub-20. Os Garotos do Ninho ir... | Instagram"
430,30169396,,"Flamengo | Nação, qual foi o gol mais bonito de 2023?Vá para o app da @sociosdotcom e escolha o seu favorito! 🔴⚫O link para votar está ... | Instagram"
431,30699983,,"Flamengo | 📍 Maracanã 🏟️🔴⚫️ #FLAxVRE 📸: Gilvan de Souza /CRF | Instagram"
432,31495641,,"Flamengo | Fim de jogo na Copa Rio Sub-17.Os #GarotosDoNinho perdem por 1 a 0 para o Nova Iguaçu. Na próxima rodada, o Mengão tem clássico com... | Instagram"
433,31482567,Birthday,"Flamengo | Hoje também é aniversário de Curitiba! 331 anos! Parabéns para a capital do Paraná e a todos os torcedores do Mengão da região!  ... | Instagram"
434,31875442,,"Flamengo | Hoje tem Mengão na final da Copa Rio Sub-20!Os #GarotosDoNinho enfrentam o Vasco, pelo primeiro jogo da decisão! A bola rola às 10h,... | Instagram"
435,31074233,Birthday,"Flamengo | Mais um aniversariante do dia: Jean! Ele fez o Hat-Trick sobre o Vasco na final do Carioca de 2004 e garantiu o título para o Mengão! P... | Instagram"
436,30604964,,"Flamengo | Se é Jogo Histórico, está na FlaTV+! Acesse agora: flatvmais.com.br #CRF | Instagram"
437,30800488,,"Flamengo | 🔴⚫️ Garanta agora sua lembrança desse momento histórico! As camisas do Mengão usadas na vitória contra o Botafogo estão dispo... | Instagram"
438,31609319,,"Flamengo | Hoje tem Mengão na Copa Rio Sub-20!Os #GarotosDoNinho enfrentam o Fluminense, pelo primeiro jogo da semifinal! A bola rola às 10h, na... | Instagram"
439,30687204,,"Flamengo | É amanhã, Nação! O MENGÃO enfrenta o Volta Redonda, às 16h, no Maracanã, pelo Carioca! Acompanhe a transmissão em áudio da Fla... | Instagram"
440,31906286,,"Flamengo | O melhor pré-jogo e o melhor pós-jogo são na FlaTV! Vem junto, Nação! O pré-jogo (com imagens) de #PALxFLA começa às 13h na Fla... | Instagram"
441,31609327,,"Flamengo | É domingo, Nação! O MENGÃO enfrenta o Nova Iguaçu, às 17h, no Maracanã, pelo jogo de volta da final do @cariocao! Acompanhe a tr... | Instagram"
442,31460268,,"Flamengo | Fim de jogo na Gávea!! 🔴⚫️Os #GarotosDoNinho vencem o Madureira de virada por 3 a 2, pela Copa Rio Sub-20! Lucas Silva, Adriel ... | Instagram"
443,30800439,,"É amanhã, Nação! O MENGÃO enfrenta o Boavista, às 21h30, no Maracanã, pelo @cariocao! Acompanhe a transmissão em áudio da FlaT... | Instagram"
444,31415541,Birthday,"Flamengo | Alô, Floripa! Hoje é o aniversário de 351 anos da capital catarinense! Parabéns para a belíssima cidade e para os rubro-negros locai... | Instagram"
445,31975641,,"Flamengo | 𝑽 𝑨 𝑴 𝑶 𝑺,  𝑭 𝑳 𝑨 𝑴 𝑬 𝑵 𝑮 𝑶📸 Vítor Melo#VamosFlamengo #CRF | Instagram"
446,31746840,,"Time Flamengo | FIIIIIMMMMMM DE JOGO! 1️⃣1️⃣✅O Mengão domina do início ao fim e vence o Barueri, fora de casa, por 3 sets a 0. São DOZE vi... | Instagram"
447,31847409,,"Flamengo | Hoje tem Mengão no Brasileirão Sub-20!Os #GarotosDoNinho enfrentam o Palmeiras, pela 3ª rodada da competiçãol! Os atuais campeões... | Instagram"
448,30562417,,"Flamengo | É hoje, Nação!O MENGÃO enfrenta o Sampaio Corrêa (RJ), às 21h30, em Belém, pelo Campeonato Carioca. Acompanhe a transmissão em ... | Instagram"
449,30687210,,"Flamengo | Torça pelo Mengão neste sábado! 🏟️O Mais Querido enfrenta o Volta Redonda, no Maraca, em duelo atrasado da 3ª rodada do Campeo... | Instagram"
450,30918776,,"Time Flamengo | 1️⃣5️⃣🏐COM A VITÓRIA DE HOJE O #SESCRJFLAMENGO ATINGE A MARCA DE 15 VITÓRIAS CONSECUTIVAS NA SUPERLIGA! VAMOS, #FLAVÔLEI! | Instagram"
451,31025914,,Time Flamengo | SETE VITÓRIAS EM SETE JOGOS NO MÊS PERFEITO DO #FLABASQUETE! 💯 🎟️ pras quartas da BCLA em flamengo.superingresso.com.br | Instagram"
452,30169448,,Time Flamengo | FINAAAAL DE JOGOOOO! 🏐O #SescRJFlamengo vence o Bluvôlei por 3 sets a 1. É o oitavo triunfo seguido do líder da Superliga. VAMOOO... | Instagram"
453,31213189,,"Flamengo | .Seu lugar é no Maraca! 🔴⚫ Os ingressos para o duelo Flamengo x Fluminense já estão disponíveis para o nível 3 do Nação Só... | Instagram"
454,31086789,,"Flamengo | Fim do primeiro tempo! Com gol de @oficial.wallace_yan, o Mengão vai vencendo o Defensor (URU) por 1 a 0, pela Libertadores Sub-20! #G... | Instagram"
455,30244252,Birthday,"Flamengo | O nosso ex-goleiro Gilmar Rinaldi, campeão carioca com o Manto em 1991 e brasileiro em 1992, faz aniversário neste sábado. Parabéns, ... | Instagram"
456,31714561,,"Flamengo | 𝙁𝙀́!📸 Gilvan de Souza/CRF#VamosFlamengo #CRF | Instagram"
457,31110993,,"Flamengo | A venda de ingressos para o primeiro jogo da semifinal do Campeonato Carioca 2024 começa nesta quinta-feira (07), às 10h, para a Maior ... | Instagram"
458,30643794,,"Flamengo | Mais um Jogo Histórico na FlaTV+! Vamos relembrar a nossa classificação para a semifinal da Libertadores 2019! Acesse: flatvmais.c... | Instagram"
459,31482566,,"Flamengo | É amanhã, Nação! O MENGÃO enfrenta o Nova Iguaçu, às 17h, no Maracanã, pelo primeiro jogo da final do @cariocao! Acompanhe a tr... | Instagram"
460,31495608,,"Flamengo | Os #GarotosDoNinho deram show mais cedo!O Mengão goleou a Portuguesa por 4 a 0, na tarde deste sábado na Gávea, e se classificou par... | Instagram"
461,30643830,,Time Flamengo | FIMMMMMMMM DE JOGO! O #SESCJFLAMENGO DOMINA E VENCE O SESI BAURU POR 3 SETS A 0. O MAIS QUERIDO CHEGA A 13 VITÓRIAS SEGUIDAS NO CAMPEO... | Instagram"
462,30333164,,"Flamengo | É HOJE, Nação! O MENGÃO enfrenta o Audax, às 21h30, em Manaus, pela primeira rodada do Campeonato Carioca. Acompanhe a transmissã... | Instagram"
463,31274811,,"Flamengo | Arbitragem do #FLAxFLU definida. | Instagram"
464,31274973,,"Flamengo | É hoje, Nação! O MENGÃO enfrenta o Fluminense, às 21h, no Maracanã, pelo jogo de volta da semifinal do @cariocao! Acompanhe a tra... | Instagram"
465,31747059,,Time Flamengo | SETE VITÓRIAS EM SETE JOGOS NO MÊS PERFEITO DO #FLABASQUETE! 💯 🎟️ pras quartas da BCLA em flamengo.superingresso.com.br | Instagram"
466,31249060,,"Flamengo | AGORA É FINAL DA LIBERTADORES SUB-20!!!Flamengo e Boca Juniors se enfrentam no domingo (17), às 15h (horário de Brasília), no estad... | Instagram"
467,31040443,,"Flamengo | É amanhã, Nação! O MENGÃO enfrenta o Madureira, às 16h, no Maracanã, pelo Campeonato Carioca! Acompanhe a transmissão em áudio... | Instagram"
468,31005436,,"Flamengo | Hoje tem Mengão Sub-16! 🔴⚫️Os #GarotosDoNinho estreiam pela Copa Olaria Renovado contra a equipe da casa, na Rua Bariri! Coloca... | Instagram"
469,31747158,,"CONMEBOL Libertadores Sub 20 | 🫡 Iago, o capitão campeão da CONMEBOL #LibertadoresSub20 🏆🔴⚫ @Flamengo | Instagram"
470,31052944,Birthday,"Flamengo | Fernandinho, primeiro goleiro profissional da nossa história, faria aniversário neste sábado. Obrigado por tudo, ídolo! #CRF | Instagram"
471,31746967,,Time Flamengo | FIMMMMMMMM DE JOGO! O #SESCJFLAMENGO DOMINA E VENCE O SESI BAURU POR 3 SETS A 0. O MAIS QUERIDO CHEGA A 13 VITÓRIAS SEGUIDAS NO CAMPEO... | Instagram"
472,31746966,,Time Flamengo | FIMMMMMMMM DE JOGO! O #SESCJFLAMENGO DOMINA E VENCE O SESI BAURU POR 3 SETS A 0. O MAIS QUERIDO CHEGA A 13 VITÓRIAS SEGUIDAS NO CAMPEO... | Instagram"
473,31074222,,"Flamengo | Hoje tem estreia do Mengão na Conmebol Libertadores Sub-20! 🔴⚫Os #GarotosDoNinho enfrentam o Defensor-URU, pelo Grupo C, às 18h ... | Instagram"
474,30643792,,"É amanhã, Nação! 🔴⚫Nesta quarta-feira o Mengão tem pela frente mais um clássico e nós queremos ver você na arquibancada do... | Instagram"
475,31906283,,"Flamengo | O próximo domingo é no Maraca! 🏟️🔴⚫ Os sócios-torcedores, dos níveis 0 a 5, já podem comprar seus ingressos. Vamos jogar... | Instagram"
476,30169399,Birthday,"Flamengo | Maior artilheiro estrangeiro da nossa história, Doval faria aniversário nesta quinta-feira. Bicampeão carioca (1972 e 74) com o Manto ... | Instagram"
477,31144711,,"Flamengo | VAI COMEÇAR A DISPUTA PELA VAGA NA DECISÃO!Sábado é dia de CLÁSSICO no Maraca e contamos com nosso 12º jogador: a MAIOR TORCIDA D... | Instagram"
478,30244246,,"Flamengo | Últimos ajustes!Os #GarotosDoNinho fecharam o aquecimento antes da bola rolar para o jogo contra o Náutico-PE! O Mengão entra em cam... | Instagram"
479,30445199,,"Flamengo | Você conhece os planos do chip de celular do Mengão? 📱🔴⚫O Fla-Chip conta com diferentes opções a partir de apenas R$30 reai... | Instagram"
