,post_id,content_series,post_content
318,15954062,3,"Flamengo | Fim de jogo na rua Bariri! Os #GarotosDoNinho iniciam a Copa Olaria Renovado com vitória sobre os donos da casa.⚽️Ryan Pablo⚽️... | Instagram"
319,14965875,3,"Flamengo | É amanhã, Nação! O MENGÃO enfrenta o Fluminense, às 16h, no Maracanã, pelo Campeonato Carioca! Acompanhe a transmissão em áudi... | Instagram"
320,17377051,3,"Flamengo | NO MEU QUENGO É SÓ FLAMENGO! ❤🖤📸 Marcelo Cortes / CRF#VamosFlamengo #CRF | Instagram"
321,15737652,3,"Flamengo | Claudio Coutinho, um dos maiores técnicos da história do futebol brasileiro, faria aniversário nesta sexta-feira. Pelo Mais Querido, c... | Instagram"
322,16155844,3,"Flamengo | 🔴⚫️Mengão definido para o mata-mata da Copinha!Confira a escalação dos #GarotosDoNinho para a partida contra o Aster-SP, pela... | Instagram"
323,13875254,3,"Flamengo | Paredões e preparadores no dia dos goleiros! 🧤⚽️ #VamosFlamengo 📸: Marcelo Cortes /CRF | Instagram"
324,16829369,3,"Flamengo | Uma virada inesquecível assim tem que ser revista quantas vezes for possível. E quem é assinante da FlaTV+ pode assistir à final da C... | Instagram"
325,17613789,3,"Flamengo | O nosso ex-atacante Souza, bicampeão carioca com o Manto (2007 e 2008), faz aniversário nesta segunda-feira! Parabéns, Caveirão! Feli... | Instagram"
326,12295769,3,"Flamengo | Se é Jogo Histórico, está na FlaTV+! Acesse agora: flatvmais.com.br#CRF | Instagram"
327,13546588,3,"Flamengo | Os números do jogo! Fonte: FootStats #CRF #VamosFlamengo | Instagram"
328,15214905,3,"Flamengo | No meu destino a eternidade, traz no Manto a liberdade!🔴🟢 @granderio 📸 Marcelo Cortes / CRF#VamosFlamengo #CRF | Instagram"
329,16434200,3,"Flamengo | Mais um aniversariante do dia: o nosso ex-volante Willians, campeão brasileiro (2009) e carioca (2009 e 2011) com o Manto Sagrado. Parab... | Instagram"
330,17818642,3,"Flamengo | NOSSO REI! 👑❤️🖤 | Instagram"
331,17038271,3,"Flamengo | Os ingressos para o primeiro jogo do Mengão no Maraca, pela Conmebol Libertadores, contra o Palestino, já estão à venda para o nível... | Instagram"
332,17762339,3,"Flamengo | Fimmm de jogo no CEFAN! O Mengão venceu o Serrano por 4 a 3 e se manteve invicto na Copa Rio. João Vitor, Luiz Guilherme, Gabriel San... | Instagram"
333,12153061,3,"Flamengo | FIMMMM DE JOGO! ⚫️🔴É goleada dos #GarotosDoNinho! O Sub-17 vence o Serrano por 6 a 0. Douglas Teles, duas vezes, Pablo, David V... | Instagram"
334,14858026,3,"Flamengo | Hoje é aniversário do nosso ex-zagueiro Matheus Thuler, campeão carioca (2019 e 2020), da Libertadores (2019), do Brasileiro (2019 e 2... | Instagram"
335,13093686,3,"Flamengo | Ingressos à venda! 🏟️ Os ingressos para a final do Campeonato Carioca 2024, contra o Nova Iguaçu, já estão à venda para o ní... | Instagram"
336,18013067,3,"Flamengo | HOJE TEM MENGÃO!!! 🔴⚫️Os #GarotosDoNinho enfrentam o São José-RS pelo mata-mata da Copinha, às 21h30 (horário de Brasília)... | Instagram"
337,15532823,3,"Flamengo | Barba ✅Cabelo ✅Bigode ✅3️⃣✖️9️⃣!📸 Marcelo Cortes / CRF#VamosFlamengo #CRF | Instagram"
338,16880940,3,"Flamengo | HOJE TEM MENGÃO NA COPINHA!!! 🔴⚫️Os #GarotosDoNinho enfrentam o Botafogo-SP pelo mata-mata da competição, às 19h15 (horário... | Instagram"
339,17950908,3,"Flamengo | Com as agendas 2024 do Flamengo, você mantém a sua organização enquanto torce! Anote as principais datas e não perca nenhum jogo c... | Instagram"
340,16621749,3,"Erguer nossos valores. Raça, amor, paixão. Erguer os nossos.  𝗢 𝗻𝗼𝘀𝘀𝗼 𝗠𝗮𝗻𝘁𝗼 𝘀𝗼𝗺𝗼𝘀 𝗻 ... | Instagram"
341,13875289,3,"Flamengo | Nação, é hora de fazer a diferença! ❤️🖤  Os ingressos para o público geral já estão à venda. Você não pode ficar de fo... | Instagram"
342,17314738,3,"Flamengo | Nação, o primeiro clássico do Mais Querido em 2024 vem aí! No próximo domingo (04), às 19h, o Mengão enfrenta o Vasco, no Maracan ... | Instagram"
343,18341656,3,"Flamengo | É CAMPEÃO!Neste domingo, em Macaé, os #GarotosDoNinho do sub-14 venceram o Fluminense por 2 a 0 na final da Brasil Soccer Cup. É a ... | Instagram"
344,13165235,3,"Flamengo | É hoje, Nação! O MENGÃO enfrenta o São Paulo, às 21h30, no Maracanã, pelo Brasileirão! Acompanhe a transmissão em áudio da Fl... | Instagram"
345,18792605,3,"Flamengo | Se é jogo histórico, está na FlaTV+! Acesse agora: flatvmais.com.br #CRF | Instagram"
346,12531638,3,"Flamengo | Fim de jogo em Goiânia.O Flamengo Sub-20 perde na estreia do Brasileirão da categoria por 2 a 1. A equipe volta a campo pela competi ... | Instagram"
347,19481522,3,"Flamengo | Nação, contamos com o seu apoio no clássico desta quarta-feira!O Mengão enfrenta o Botafogo, no Maraca, e os ingressos estão à ve... | Instagram"
348,16673284,3,"Flamengo | Avistei a final do @cariocao! 🔴⚫️#VamosFlamengo 📸: Marcelo Cortes /CRF | Instagram"
349,17878958,3,"Flamengo | 🔴⚫️🏆Pra cima deles, FLAMENGO!!!Os #GarotosDoNinho vão enfrentar o Olympiakos-GRE pelo Intercontinental Sub-20! Depois de con... | Instagram"
350,16758680,3,FC Series | NBA Night 🏀🪄 | Instagram"
351,12834841,3,"Flamengo | FIMMM DE JOGO NO URUGUAI! O MENGÃO VENCE O AUCAS por 2 a 1, de virada, e chega a seis pontos em dois jogos na fase de grupos da Libertad... | Instagram"
352,18900027,3,"O nosso ídolo Silva Batuta faria aniversário hoje. Com o Manto Sagrado, ele brilhou no título do Estadual de 1965 e marcou época na d... | Instagram"
353,20006355,3,"Flamengo | Fala, rubro-negro! Partiu Maraca? 🔴⚫ Quarta (17) tem o primeiro jogo do Mengão, em casa, pelo @brasileirao e contamos com você! ... | Instagram"
354,11179494,3,"Flamengo | É hoje, Nação! Mengão em dose dupla na FlaTV! Às 16h, o Mais Querido enfrenta o Philadelphia Union (EUA), pela @fcseries! Às 18h1... | Instagram"
355,18710591,3,"Flamengo | 🔴⚫️Mengão definido para o mata-mata da Copinha!Confira a escalação dos #GarotosDoNinho para a partida contra o Botafogo-SP, p... | Instagram"
356,19106619,3,"Flamengo | Estamos ao vivo, Nação! Vem com a FlaTV! Link nos stories! #BOLxFLA #VamosFlamengo | Instagram"
357,11143648,3,"Flamengo | BOA NOITE, NAÇÃO! 🔴⚫️Já estamos no Batistão para a partida entre Flamengo e Bangu, pelo @Cariocao! Às 21h30 a bola rola p... | Instagram"
358,18989947,3,"Flamengo | De La Cruz tá chegando e a FlaTV te mostra tudo! É hoje! 🇺🇾❤️🖤#CRF | Instagram"
359,18206146,3,"Flamengo | Vem com a FlaTV! Estamos ao vivo! Link nos stories! #PALxFLA #VamosFlamengo #PixbetFlaTV #BRBFla | Instagram"
360,15619841,3,"Flamengo | Meu Flamengo, meu Flamengo, não é segredo eu amar vocêDecifrar, isso eu não sei dizerSão coisas do meu coraçãoEu quero ver Pedr... | Instagram"
361,18547504,3,"Flamengo | É amanhã, Nação! O MENGÃO enfrenta o Fluminense, às 21h, no Maracanã, pelo jogo de volta da semifinal do @cariocao! Acompanhe a ... | Instagram"
362,18248645,3,"Flamengo | Judas Tadeu, meu padroeiro! TRAZ A VITÓRIA PRO MEU FLAMENGO!🔴⚪ @salgueirooriginal #VamosFlamengo #CRF 📸 Gilvan de Souza / CRF | Instagram"
363,11483404,3,"Flamengo | MEEEEENNNNGOOOOO🔴⚫️!!!!!Os #GarotosDoNinho do Sub-15 conquistaram a IberCup Cascais de forma invicta, em Portugal, e garantiram ... | Instagram"
364,11434180,3,"Flamengo | Muito ídolo e muito craque! Andrade, que conquistou absolutamente tudo com o Manto Sagrado, faz aniversário neste domingo! Como jogador... | Instagram"
365,18395152,3,"Flamengo | É amanhã, Nação! O MENGÃO enfrenta o Palestino (CHI), às 21h30, no Maracanã, pela fase de grupos da @libertadoresbr! Acompanhe a... | Instagram"
366,17673796,3,"Flamengo | Na noite de ontem (01/04), as diretorias de Flamengo e Millonarios confraternizaram no tradicional jantar da véspera do duelo entre as e... | Instagram"
367,11243647,3,"Flamengo | Tem mais jogo do Mengão vindo aí! 🔴⚫Após vencer o clássico, o Mais Querido tem mais um desafio pelo Campeonato Carioca no pró... | Instagram"
368,11988911,3,"Flamengo | Os números do jogo! Fonte: @footstats.i2a #CRF | Instagram"
369,18943563,3,"Flamengo | O craque Sócrates faria aniversário nesta segunda-feira. Tivemos o prazer de vê-lo vestindo o Manto Sagrado em 1986 e 1987. Obrigado p... | Instagram"
370,15695822,3,"Flamengo | O Manto nos ergue: quando o vestimos, nos sentimos maiores, mais felizes. Elevados. Nos reconhecemos naquilo que nos une.Erguê-lo é u... | Instagram"
371,16007774,3,"Flamengo | Hoje é aniversário do nosso ex-meia Beto, tricampeão carioca (1999, 2000 e 2001), campeão da Mercosul (1999) e campeão da Copa dos C... | Instagram"
372,15260390,3,"Flamengo | Brasília completa hoje 64 anos! Parabéns para a querida capital do país e para todos os rubro-negros locais! 👏🎂❤️🖤 | Instagram"
373,17613822,3,"Flamengo Esports | Nação, voltamos para o League of Legends, onde fizemos história sendo tricampeões do Academy e Campeões do CBLOL em 2019, no Rio!V... | Instagram"
374,15887084,3,"Flamengo | Os ingressos para o primeiro jogo do Mengão no Maraca, pelo Brasileirão, contra o São Paulo, já estão à venda para o nível 0 do Na... | Instagram"
375,15721749,3,"Flamengo | Pra lotar o Maraca! 🏟️ A venda de ingressos para o público geral já está aberta e você pode apoiar o Mengão no primeiro jogo ... | Instagram"
376,12531642,3,"Flamengo | FIM DE JOGO NO URUGUAI! O MENGÃO vence o Defensor (URU) por 1 a 0 com gol de Wallace Yan em sua estreia na Conmebol Libertadores Sub-20!... | Instagram"
377,14752912,3,"Flamengo | PUSKAS QUE PARIU!Um golaço espetacular pra simbolizar uma campanha excelente. Aliás... uma campanha recorde.O Mengão avassalador d... | Instagram"
378,12056048,3,"Flamengo | Vem com a FlaTV+! A vitória do Mengão sobre o São Paulo, pelo Brasileirão, completinha! Acesse agora: flatvmais.com.br #CRF | Instagram"
379,15954084,3,"Flamengo | 🇺🇾🇨🇱 | Instagram"
380,16337483,3,"Flamengo | 🇧🇷 Arena das Dunas 🏟📍Às 18h10 (de Brasília) a bola rola pro #PORxFLA!📸 Paula Reis / CRF#VamosFlamengo | Instagram"
381,16496393,3,"Flamengo | FIIIIM DE JOGO NO URUGUAI! O MENGÃO goleia o Sporting Cristal (PER) por 4 a 1 com gols de Wallace Yan (2), Felipe Teresa e Iago, e encer... | Instagram"
382,16168298,3,"Flamengo | BOLA ROLANDO! PRA CIMA DELES, FLAMENGO!#FLAxORL #VamosFlamengo | Instagram"
383,14209903,3,"Flamengo | Fim do primeiro tempo no Uruguai! O MENGÃO vai vencendo o Sporting Cristal por 3 a 0. Gols de Wallace Yan (2) e Felipe Teresa! #Garo... | Instagram"
384,15619872,3,"Flamengo | FIMMMMM DE JOGO NA GÁVEA!!!!O Mengão Sub-20 vence o Cuiabá por 3 a 1 e conquista os 3️⃣ pontos no Brasileirão!!! ⚽️Os gol... | Instagram"
385,16034345,3,"Flamengo | Tricampeão Carioca (2007, 2008 e 2009), campeão da Copa do Brasil (2006) e do Campeonato Brasileiro (2009) com o Manto Sagrado, o volan... | Instagram"
386,14624194,3,"Flamengo | É amanhã, Nação! O MENGÃO enfrenta o Bangu, às 21h30, em Aracaju, pelo Campeonato Carioca! Acompanhe a transmissão em áudio da ... | Instagram"
387,16155860,3,"Flamengo | Se é Jogo Histórico, está na FlaTV+! Fique ligado! Acesse agora: flatvmais.com.br #CRF | Instagram"
388,15721731,3,"Flamengo | Partiu Uruguai 🇺🇾!Após treino na manhã desta quarta, os #GarotosDoNinho embarcaram para o país-sede da Libertadores Sub-20, em... | Instagram"
389,16621757,3,"Flamengo | VAMOS MENGÃO 🔴⚫️!!Confira a escalação dos #GarotosDoNinho para a grande final da Libertadores Sub-20 contra o Boca Juniors-AR... | Instagram"
390,14317354,3,"Flamengo | Tamo junto Nação de São Paulo!!Os #GarotosDoNinho voltam a campo no sábado (13), já pelo mata-mata da Copinha contra o Náutico-PE... | Instagram"
391,14008477,3,"Flamengo | Fim de jogo na Gávea.O Flamengo perde por 2 a 1 para o Palmeiras em jogo válido pela 3ª rodada do Brasileirão Sub-20. O próximo jo... | Instagram"
392,14908068,3,"Flamengo | O nosso reforço @carlinhos_l9 estará na transmissão da FlaTV desta quarta-feira! Fique ligado! #CRF #VamosFlamengo | Instagram"
393,16434213,3,"Flamengo | Se é Jogo Histórico, está na FlaTV+! Acesse agora: flatvmais.com.br #CRF | Instagram"
394,13570116,3,"Flamengo | Não importa o que você esteja vestindo no momento, carregar o Manto no peito é sempre melhor. Garanta já o novo Manto 1 de 2024 na Lo... | Instagram"
395,17762335,3,"Flamengo | Flamenguista é assim: alegre e de bem com a vida!VIVA ZIRALDO! ❤🖤📸 Gilvan de Souza / CRF#VamosFlamengo #CRF | Instagram"
396,17540041,3,"Flamengo | Amanhã tem MENGÃO! O Mais Querido enfrenta o Botafogo, às 21h30, no Maracanã, pelo @cariocao! Acompanhe a transmissão em áudio da... | Instagram"
397,12295801,3,"Flamengo | Escalação do Mengão para a estreia no Brasileirão🔛✅Confira os 1️⃣1️⃣ iniciais do Sub-20 do Flamengo para o jogo contra... | Instagram"
398,17055873,3,CONMEBOL Libertadores Sub 20 | 🔴⚫ @flamengo campeão da CONMEBOL #LibertadoresSub20Qual seria o seu Top3 de destaques? 🤔🔝 | Instagram"
399,13747306,3,"Flamengo | É amanhã, Nação! O MENGÃO enfrenta o Fluminense, às 21h, no Maracanã, pelo primeiro jogo da semifinal do @cariocao! Acompanhe a ... | Instagram"
400,18218726,3,"Flamengo | 🫡🔴⚫️RUMO A MAIS UM TÍTULO INÉDITO, #GAROTOSDONINHO!Com o titulo invicto da Libertadores Sub-20, a molecada terá a chance d... | Instagram"
401,18413123,3,"Flamengo | É amanhã, Nação! O MENGÃO estreia no @brasileirao, às 16h, no Serra Dourada, contra o Atlético-GO! Acompanhe a transmissão em  ... | Instagram"
402,14858035,3,"Flamengo | Se é Jogo Histórico, está na FlaTV+! Vem com a gente! Acesse: flatvmais.com.br #CRF | Instagram"
403,17377077,3,"Flamengo | Boa noite, Nação! Estamos no Maraca! Logo mais, às 21h30, tem MENGÃO x Boavista, pelo @Cariocao! Vamos juntos! 💪❤️🖤#FLA... | Instagram"
404,18135723,3,"Flamengo | Jogo Histórico é na FlaTV+! Vem com a gente! Acesse agora: flatvmais.com.br #VamosFlamengo | Instagram"
405,16985195,3,"Flamengo | Os números do jogo! Fonte: @footstats.i2a #CRF #VamosFlamengo | Instagram"
406,17504922,3,"Time Flamengo | FIIIIIMMMMMM DE JOGO! 1️⃣1️⃣✅O Mengão domina do início ao fim e vence o Barueri, fora de casa, por 3 sets a 0. São DOZE vi... | Instagram"
407,20107641,3,"Flamengo | Alô, Nação! Já garantiu seu ingresso pra final?Sábado é dia de Mengão e a gente conta com o seu apoio nos primeiros 90 minutos d... | Instagram"
408,12375112,3,"Flamengo | O tempo voa, mas as memórias do ano de 2019 ficarão para sempre na cabeça e no coração da Nação! E agora, em janeiro, a FlaTV+ te ... | Instagram"
409,17344181,3,"Flamengo | Vem que daqui a pouco tem Jogo Histórico na FlaTV+! Acesse agora: flatvmais.com.br #CRF | Instagram"
410,17325041,3,"Flamengo | Estamos ao vivo, Nação! Acompanhe o pré-jogo na FlaTV! #VASxFLA #VamosFlamengo #PixbetFlaTV #BRBFla | Instagram"
411,16621769,3,"Flamengo | Os #GarotosDoNinho foram superados pelo Vasco na Copa Rio sub-20 pelo placar de 3 a 0. O próximo compromisso é no sábado que vem (9) c... | Instagram"
412,16985194,3,"Flamengo | 𝐀𝐓𝐄𝐍𝐂̧𝐀̃𝐎 S̵a̵p̵u̵c̵a̵í̵  𝐌𝐀𝐑𝐀𝐂𝐀𝐍𝐀̃Hoje é dia de botar nosso bloco na rua! Har... | Instagram"
413,19157401,3,"Flamengo | E foi aí que todo mundo descobriu que ele não tinha sido um menino maluquinho, ele tinha sido era um menino feliz!Milhões de cora ... | Instagram"
414,18248652,3,"Flamengo | MEEENNNGGOOOOO 🔴⚫️!!!Mais cedo, os #GarotosDoNinho garantiram a classificação para a final da Copa Rio Sub-20 na RAÇA!! Jogan... | Instagram"
415,17818673,3,"Flamengo Futebol Feminino | Assim como no futebol masculino, a Pixbet também será o patrocinador master das #MeninasDaGávea! Em busca de multiplicar cada vez mais... | Instagram"
416,19726707,3,"Flamengo | A Nação em São Paulo vem dando show, e os #GarotosDoNinho contam novamente com o apoio na Copinha!O Mengão enfrenta o Botafogo-SP  ... | Instagram"
417,18309244,3,"Flamengo | VAI PRA CIMA DELES MENGO! 🔴⚫️Confira a escalação dos #GarotosDoNinho para a partida contra o Aucas-EQU, pela 2ª rodada da fas... | Instagram"
418,18879051,3,"Nós contamos com a sua torcida no Maraca! 🏟️Os ingressos para o duelo contra o Boavista já estão à venda para os níveis 0, 1 ... | Instagram"
419,18595440,3,"Flamengo | Estamos ao vivo, Nação! Vem com a FlaTV! Link nos stories! #VamosFlamengo | Instagram"
420,18395175,3,"Flamengo | 🇧🇷 Enquanto isso, em João Pessoa... ESTAMOS NO ALMEIDÃO PARA O CONFRONTO COM O NOVA IGUAÇU! 📸 Paula Reis / CRF#VamosFlamen... | Instagram"
421,18572011,3,"Flamengo | Mais um aniversariante especial: Jayme de Almeida, campeão pelo Mengão como jogador e técnico. Parabéns, Jayme! A Nação te abraça!... | Instagram"
422,19054593,3,"Flamengo | HOJE TEM MENGÃO!!! 🔴⚫️Os #GarotosDoNinho encerram a fase de grupos da Copinha contra o Audax-SP, às 17h30 (horário de Brasíl... | Instagram"
423,18968414,3,"Flamengo | Hoje também é aniversário do cria Matheus França, campeão da Libertadores (2022) e da Copa do Brasil (2022) com o Manto! Parabéns, ... | Instagram"
424,18735425,3,"Flamengo | Boa noite, Nação! #VamosFlamengo 📸 Marcelo Cortes / CRF | Instagram"
425,11243675,3,"Flamengo | Oh, meu Mengão! ❤️🖤 Os ingressos para Flamengo x Botafogo, no Maracanã, já estão à venda para o nível 0 do Nação Sócio-... | Instagram"
426,13585138,3,"Flamengo | Noites de Copa... sempre únicas.Estreamos na nossa casa, o Templo do Futebol, pela CONMEBOL Libertadores 2024. 𝗘́ 𝗡𝗢𝗜𝗧... | Instagram"
427,14447705,2,"Flamengo | HOJE TEM MENGÃO NA FINAL DA LIBERTADORES SUB-20!!!!!🔴⚫Logo mais, os #GarotosDoNinho enfrentam o Boca Juniors-ARG, valendo o títu... | Instagram"
428,16456040,2,"Flamengo | Nação, os ingressos para a primeira partida da final do Campeonato Carioca 2024, contra o Nova Iguaçu, já estão à venda para o nív... | Instagram"
429,11279748,2,"Flamengo | Foram conhecidos nesta terça-feira os adversários do Flamengo na fase de grupos da Conmebol Libertadores Sub-20. Os Garotos do Ninho ir... | Instagram"
430,17218066,2,"Flamengo | Nação, qual foi o gol mais bonito de 2023?Vá para o app da @sociosdotcom e escolha o seu favorito! 🔴⚫O link para votar está ... | Instagram"
431,16049420,2,"Flamengo | 📍 Maracanã 🏟️🔴⚫️ #FLAxVRE 📸: Gilvan de Souza /CRF | Instagram"
432,15914068,2,"Flamengo | Fim de jogo na Copa Rio Sub-17.Os #GarotosDoNinho perdem por 1 a 0 para o Nova Iguaçu. Na próxima rodada, o Mengão tem clássico com... | Instagram"
433,11434200,2,"Flamengo | Hoje também é aniversário de Curitiba! 331 anos! Parabéns para a capital do Paraná e a todos os torcedores do Mengão da região!  ... | Instagram"
434,16910154,2,"Flamengo | Hoje tem Mengão na final da Copa Rio Sub-20!Os #GarotosDoNinho enfrentam o Vasco, pelo primeiro jogo da decisão! A bola rola às 10h,... | Instagram"
435,13257100,2,"Flamengo | Mais um aniversariante do dia: Jean! Ele fez o Hat-Trick sobre o Vasco na final do Carioca de 2004 e garantiu o título para o Mengão! P... | Instagram"
436,16456039,2,"Flamengo | Se é Jogo Histórico, está na FlaTV+! Acesse agora: flatvmais.com.br #CRF | Instagram"
437,20139489,2,"Flamengo | 🔴⚫️ Garanta agora sua lembrança desse momento histórico! As camisas do Mengão usadas na vitória contra o Botafogo estão dispo... | Instagram"
438,15399089,2,"Flamengo | Hoje tem Mengão na Copa Rio Sub-20!Os #GarotosDoNinho enfrentam o Fluminense, pelo primeiro jogo da semifinal! A bola rola às 10h, na... | Instagram"
439,16662371,2,"Flamengo | É amanhã, Nação! O MENGÃO enfrenta o Volta Redonda, às 16h, no Maracanã, pelo Carioca! Acompanhe a transmissão em áudio da Fla... | Instagram"
440,13383049,2,"Flamengo | O melhor pré-jogo e o melhor pós-jogo são na FlaTV! Vem junto, Nação! O pré-jogo (com imagens) de #PALxFLA começa às 13h na Fla... | Instagram"
441,16034364,2,"Flamengo | É domingo, Nação! O MENGÃO enfrenta o Nova Iguaçu, às 17h, no Maracanã, pelo jogo de volta da final do @cariocao! Acompanhe a tr... | Instagram"
442,14109701,2,"Flamengo | Fim de jogo na Gávea!! 🔴⚫️Os #GarotosDoNinho vencem o Madureira de virada por 3 a 2, pela Copa Rio Sub-20! Lucas Silva, Adriel ... | Instagram"
443,16402609,2,"É amanhã, Nação! O MENGÃO enfrenta o Boavista, às 21h30, no Maracanã, pelo @cariocao! Acompanhe a transmissão em áudio da FlaT... | Instagram"
444,15039485,2,"Flamengo | Alô, Floripa! Hoje é o aniversário de 351 anos da capital catarinense! Parabéns para a belíssima cidade e para os rubro-negros locai... | Instagram"
445,16359814,2,"Flamengo | 𝑽 𝑨 𝑴 𝑶 𝑺,  𝑭 𝑳 𝑨 𝑴 𝑬 𝑵 𝑮 𝑶📸 Vítor Melo#VamosFlamengo #CRF | Instagram"
446,13123722,2,"Time Flamengo | FIIIIIMMMMMM DE JOGO! 1️⃣1️⃣✅O Mengão domina do início ao fim e vence o Barueri, fora de casa, por 3 sets a 0. São DOZE vi... | Instagram"
447,14813127,2,"Flamengo | Hoje tem Mengão no Brasileirão Sub-20!Os #GarotosDoNinho enfrentam o Palmeiras, pela 3ª rodada da competiçãol! Os atuais campeões... | Instagram"
448,13914490,2,"Flamengo | É hoje, Nação!O MENGÃO enfrenta o Sampaio Corrêa (RJ), às 21h30, em Belém, pelo Campeonato Carioca. Acompanhe a transmissão em ... | Instagram"
449,16518577,2,"Flamengo | Torça pelo Mengão neste sábado! 🏟️O Mais Querido enfrenta o Volta Redonda, no Maraca, em duelo atrasado da 3ª rodada do Campeo... | Instagram"
450,19157410,2,"Time Flamengo | 1️⃣5️⃣🏐COM A VITÓRIA DE HOJE O #SESCRJFLAMENGO ATINGE A MARCA DE 15 VITÓRIAS CONSECUTIVAS NA SUPERLIGA! VAMOS, #FLAVÔLEI! | Instagram"
451,16456033,2,Time Flamengo | SETE VITÓRIAS EM SETE JOGOS NO MÊS PERFEITO DO #FLABASQUETE! 💯 🎟️ pras quartas da BCLA em flamengo.superingresso.com.br | Instagram"
452,18547564,2,Time Flamengo | FINAAAAL DE JOGOOOO! 🏐O #SescRJFlamengo vence o Bluvôlei por 3 sets a 1. É o oitavo triunfo seguido do líder da Superliga. VAMOOO... | Instagram"
453,17730292,2,"Flamengo | .Seu lugar é no Maraca! 🔴⚫ Os ingressos para o duelo Flamengo x Fluminense já estão disponíveis para o nível 3 do Nação Só... | Instagram"
454,20180191,2,"Flamengo | Fim do primeiro tempo! Com gol de @oficial.wallace_yan, o Mengão vai vencendo o Defensor (URU) por 1 a 0, pela Libertadores Sub-20! #G... | Instagram"
455,18377317,2,"Flamengo | O nosso ex-goleiro Gilmar Rinaldi, campeão carioca com o Manto em 1991 e brasileiro em 1992, faz aniversário neste sábado. Parabéns, ... | Instagram"
456,18377304,2,"Flamengo | 𝙁𝙀́!📸 Gilvan de Souza/CRF#VamosFlamengo #CRF | Instagram"
457,13257131,2,"Flamengo | A venda de ingressos para o primeiro jogo da semifinal do Campeonato Carioca 2024 começa nesta quinta-feira (07), às 10h, para a Maior ... | Instagram"
