,post_id,content_series,platform,url,impressions,likes,comments,post_content
71735,12514073,0,instagram,https://www.instagram.com/p/CZ4KrBELUGA/,641820,0.0,0.0,"Flamengo | Hoje é aniversário do nosso cria @joaogomes.01! Parabéns, felicidades e SRN, meu #GarotoDoNinho! 👏🎂❤️🖤 #CRF | Instagram"
131618,15978694,0,instagram,https://www.instagram.com/p/Ce6F7L5LjAn/,457985,28069.0,341.0,"Flamengo | Hoje é aniversário do nosso ex-meia Zinho, campeão carioca (1986, 1991 e 2004), da Copa do Brasil (1990) e do Campeonato Brasileiro (1... | Instagram"
131657,14447706,0,instagram,https://www.instagram.com/p/CcF0d8aFV_U/,453577,42381.0,619.0,"Flamengo | Campeão da Copa do Brasil (2013) e do Campeonato Carioca (2014) pelo Mengão, Hernane Brocador completa mais um ano de vida nesta sexta-... | Instagram"
71726,13257106,0,instagram,https://www.instagram.com/p/CahfAtHrZIF/,687541,0.0,0.0,"Flamengo | Hoje também é aniversário do nosso ex-atacante Roma, campeão carioca (2001) e da Copa dos Campeões (2001) com o Manto Sagrado. Parab... | Instagram"
131682,13786016,0,instagram,https://www.instagram.com/p/CbFW6PlrkV_/,510244,43786.0,317.0,"Flamengo | 🎵 O Baiano é mau, pega um, pega geral 🎵 

Hoje é aniversário do nosso ex-zagueiro Júnior Baiano, campeão da Copa do Brasil (19... | Instagram"
71753,11699916,0,instagram,https://www.instagram.com/p/CY6Okb0rf0K/,798192,0.0,0.0,"Flamengo | Alô, Fio! Nós gostamos muito de você! ❤️🖤

Hoje é aniversário do nosso ídolo Fio Maravilha, que conquistou o Carioca de 1972... | Instagram"
131643,14813135,0,instagram,https://www.instagram.com/p/Cc0OFfRM3ZB/,475510,37657.0,212.0,Flamengo | O Deus da Raça marcou época no Mengão. Agradecer por tudo ainda é pouco. Feliz aniversário e muito sucesso. Te amamos! #CRF | Instagram
131653,14492332,0,instagram,https://www.instagram.com/p/CcLOsizr9_h/,465864,37281.0,304.0,"Feliz aniversário, @evertonri! 🎉🎩 #VamosFlamengo  

📸: @marcelocortes_ /CRF | Instagram"
131651,14552750,0,instagram,https://www.instagram.com/p/CcVfLa4r0SX/,595434,29796.0,76.0,"Time Flamengo | Hoje é dia de comemorarmos o aniversário do nosso @jacky_godmann! Atleta olímpico em Tóquio 2020, medalhista de bronze na Copa do Mun... | Instagram"
71748,11872423,0,instagram,https://www.instagram.com/p/CZJ1P8YrA-D/,564831,0.0,0.0,"Flamengo | Hoje é aniversário do cria @g.noga! Que você tenha sempre muito sucesso com o Manto! Parabéns, felicidades e SRN! 

#CRF | Instagram"
71727,13027381,0,instagram,https://www.instagram.com/p/CaRzQreLfJN/,555187,0.0,0.0,"Flamengo | Campeão carioca (2011 e 2014) e da Copa do Brasil (2013) pelo Mengão, o goleiro Felipe completa mais um ano de vida hoje. Feliz anivers... | Instagram"
71766,11179504,0,instagram,https://www.instagram.com/p/CYeDdBiLH-7/,746097,0.0,0.0,"Flamengo | Hoje seria aniversário do nosso ex-volante Artigas, campeão carioca pelo Mengão nos anos de 1939, 1942, 1943 e 1944. Obrigado por tudo... | Instagram"
131659,14372943,0,instagram,https://www.instagram.com/p/Cb7hZe_LdiF/,525013,27478.0,392.0,"Flamengo | Campeão carioca (81), brasileiro (82), da Libertadores (81) e do Mundial, o ex-jogador Peu completa mais um ano de vida nesta segunda-fe... | Instagram"
131583,17828742,0,instagram,https://www.instagram.com/p/CiQRkjKr7_h/,750204,66294.0,451.0,Flamengo | Hoje também é o aniversário de Vitória! 471 anos da belíssima capital do Espírito Santo! Um abraço especial a todos os rubro-negro... | Instagram
71768,11179505,0,instagram,https://www.instagram.com/p/CYeCoqwL0qb/,712970,0.0,0.0,"Flamengo | Hoje é aniversário do nosso ex-volante Uidemar, campeão da Copa do Brasil (1990), do Campeonato Carioca (1991) e do Campeonato Brasile... | Instagram"
71759,11512344,0,instagram,https://www.instagram.com/p/CYyqucJLRq8/,661176,0.0,0.0,"Flamengo | A zagueira @stellaterra completa mais um ano de vida neste domingo (16). Feliz aniversário, #MeninaDaGávea! Sucesso e muitas conquistas... | Instagram"
131614,16402598,0,instagram,https://www.instagram.com/p/Cfmst3EJctQ/,465329,30734.0,202.0,"Flamengo | Hoje seria aniversário do nosso ex-zagueiro Francisco Reyes, campeão com o Manto Sagrado do Campeonato Carioca e do Torneio do Povo (am... | Instagram"
147649,16007768,0,instagram,https://www.instagram.com/p/Ce_ZGFbLkKe/,381966,23476.0,214.0,Flamengo | O nosso ex-jogador Kléberson também faz aniversário hoje. Ele fez parte do elenco Hexacampeão Brasileiro em 2009 e dos títulos cario... | Instagram
131625,15768760,0,instagram,https://www.instagram.com/p/CegUmJJrZRP/,399965,17344.0,202.0,"Flamengo | Campeão Brasileiro (1980) e Tricampeão Carioca (1978, 1979 - Especial, 1979 - Estadual) com o Manto, o nosso ex-lateral-direito Toninho... | Instagram"
131648,14724329,0,instagram,https://www.instagram.com/p/CcnmbIfrfPl/,489185,33484.0,115.0,"Flamengo | No Mengão desde 2020, a volante @mellokaylane_ faz aniversário nesta quinta-feira (21). Parabéns, minha #MeninaDaGávea! Muitas felici... | Instagram"
131691,13483574,0,instagram,https://www.instagram.com/p/CapJTDtL3WA/,504824,29665.0,206.0,Flamengo | Ele fez o Hat-Trick sobre o Vasco na final do Carioca de 2004 e garantiu o título para o Mengão! Hoje também é aniversário do nosso ... | Instagram
131660,14317370,0,instagram,https://www.instagram.com/p/Cbzxrh2r9CB/,461101,27078.0,379.0,"Flamengo | Hoje é aniversário do nosso ex-jogador Tita, que tem muita história com o Manto Sagrado. Ele foi campeão carioca (1978, 1979 - especi... | Instagram"
131652,14537801,0,instagram,https://www.instagram.com/p/CcStZv3LCuj/,437671,30706.0,195.0,"Flamengo | TORÓ, TORÓ! 

Campeão da Copa do Brasil (06), campeão brasileiro (09) e tricampeão carioca (07, 08 e 09), o volante completa mais um... | Instagram"
131669,14060178,0,instagram,https://www.instagram.com/p/CbclXdILHEm/,500013,24439.0,245.0,"Flamengo | A belíssima Floripa completa 349 anos hoje! Parabéns para a cidade e para todos os rubro-negros locais! 👏🎂❤️🖤

#CRF | Instagram"
131686,13710409,0,instagram,https://www.instagram.com/p/Ca9qlnzrhiV/,459001,27073.0,294.0,"Flamengo | Hoje é aniversário do nosso ex-volante Luiz Antônio, campeão da Copa do Brasil (2013) e do Carioca (2014) com o Manto! Parabéns, fel... | Instagram"
131638,15112574,0,instagram,https://www.instagram.com/p/CdYc6xJroGR/,329560,16879.0,496.0,"Flamengo | O nosso ex-jogador Nei Dias completa hoje mais um ano de vida nesta terça. Com o Manto, ele conquistou o Carioca (1981), a Libertadores ... | Instagram"
71746,12068634,0,instagram,https://www.instagram.com/p/CZWv-Y9r8DA/,623481,0.0,0.0,"Flamengo | A lateral-direita @ingrid_buzzini completa mais um ano de vida neste domingo (30). Parabéns, #MeninaDaGávea! Tudo de bom e muito sucess... | Instagram"
131554,20196140,0,instagram,https://www.instagram.com/p/ClJNMc_Ll9Z/,847655,52506.0,128.0,"Flamengo | Hoje seria aniversário do nosso ídolo Domingos da Guia, um dos maiores jogadores da história do futebol brasileiro. Com o Manto, ele c... | Instagram"
66609,13123712,0,instagram,https://www.instagram.com/p/CaaODaMJqL0/,446621,0.0,0.0,"Flamengo | Hoje é aniversário do nosso ex-zagueiro Fernando, campeão carioca (2000 e 2001), da Copa dos Campeões (2001) e da Copa do Brasil (200... | Instagram"
131553,20274442,0,instagram,https://www.instagram.com/p/ClToTEgroU-/,775001,55224.0,143.0,"Flamengo | O nosso ídolo Joel faria aniversário hoje. Foram 414 jogos disputados com o Manto e 116 gols. Conquistou o Tri Carioca (1953, 1954 e 19... | Instagram"
131641,14870073,0,instagram,https://www.instagram.com/p/Cc76vSmMcLn/,366446,26111.0,206.0,"Flamengo | Bicampeão carioca pelo Mengão (2008 e 2009), o ex-zagueiro Fábio Luciano completa mais um ano de vida nesta sexta-feira. Parabéns, Ca... | Instagram"
131619,15965337,0,instagram,https://www.instagram.com/p/Ce32GClrk9H/,368959,19952.0,145.0,"Flamengo | Hoje é aniversário do nosso ex-atacante Paulo Cézar Caju. Com o Manto Sagrado, Caju teve um ótimo desempenho no início da década de... | Instagram"
131694,13383045,0,instagram,https://www.instagram.com/p/CakduJqrHv2/,486184,25740.0,117.0,"Flamengo | Décimo maior artilheiro da história do Mais Querido com 140 gols em 217 jogos, o nosso ex-atacante Índio, tricampeão carioca com o Ma... | Instagram"
71776,11133869,0,instagram,https://www.instagram.com/p/CYTtg7zrVTm/,607653,0.0,0.0,"Flamengo | Maior artilheiro estrangeiro da nossa história, Doval faria aniversário hoje. Bicampeão carioca (1972 e 74), o argentino caiu nas gra�... | Instagram"
131561,19106615,0,instagram,https://www.instagram.com/p/CkqNTL5L_eh/,846361,54568.0,340.0,"Flamengo | Campeão carioca (2004, 2008 e 2009) e brasileiro (2009) com o Manto Sagrado, o nosso ex-jogador Ibson faz aniversário hoje. Parabéns, ... | Instagram"
147590,17878969,0,instagram,https://www.instagram.com/p/CiXm1FTrsJT/,710611,56781.0,229.0,"Flamengo | Um dos heróis do Mengão no título carioca de 1972, Caio Cambalhota faz aniversário hoje. Ele marcou três gols na final da Taça Guan... | Instagram"
131690,13510313,0,instagram,https://www.instagram.com/p/Carns0wLJDI/,406991,26455.0,250.0,"Flamengo | Hoje é aniversário do nosso ex-atacante Souza, bicampeão carioca com o Manto Sagrado (2007 e 2008). Parabéns, artilheiro! Felicidades... | Instagram"
147666,15619870,0,instagram,https://www.instagram.com/p/CeJLUDPrlH0/,352612,16964.0,110.0,"Flamengo | Hoje também é aniversário do nosso ex-técnico Jair Pereira, campeão da Copa do Brasil de 1990 comandando o Mengão. Ele também foi ... | Instagram"
147647,16098181,0,instagram,https://www.instagram.com/p/CfGyuCwrm08/,378205,18895.0,137.0,"Flamengo | O nosso ídolo Evaristo de Macedo, um dos maiores jogadores que vestiram o Manto, completa 89 anos hoje. Um dos protagonistas do nosso se... | Instagram"
107826,13165282,0,instagram,https://www.instagram.com/p/CafZEb4ucmh/,514475,24188.0,42.0,"Time Flamengo | Hoje também é dia de celebrar o aniversário de uma das grandes promessas da natação brasileira. Campeão sul-americano, pan-american... | Instagram"
131627,15710981,0,instagram,https://www.instagram.com/p/CeWMfyCruHS/,337593,16041.0,132.0,"Flamengo | Hoje é aniversário do nosso ex-lateral-esquerdo Adalberto, campeão brasileiro, em 1983, e carioca, em 1986, com o Manto Sagrado. Parab... | Instagram"
131672,14017083,0,instagram,https://www.instagram.com/p/CbZ3uGEL6on/,465271,20333.0,113.0,"Flamengo | Hoje é aniversário do nosso ex-atacante Leandro Machado, o Piu Piu! Com o Manto, ele conquistou o Tricampeonato Carioca (1999, 2000 e 2... | Instagram"
71774,11133867,0,instagram,https://www.instagram.com/p/CYTw0BPLhEW/,593221,0.0,0.0,"Flamengo | Tricampeão carioca (1953, 54 e 55), o ex-zagueiro Pavão também faria aniversário hoje. Com o Manto, ele disputou 348 partidas e marco... | Instagram"
131693,13383044,0,instagram,https://www.instagram.com/p/CakfhkypTgV/,470889,22481.0,118.0,"Flamengo | Hoje também seria aniversário do nosso ex-ponta-esquerda Esquerdinha, capitão do Mais Querido no título carioca de 1953. Ele foi tric... | Instagram"
131642,14813133,0,instagram,https://www.instagram.com/p/Cc0UJ5VsOAe/,397542,23721.0,111.0,"Flamengo | Tricampeão carioca (1942, 1943 e 1944), Jurandyr, um dos maiores goleiros da nossa história, completaria mais um ano de vida hoje. Obri... | Instagram"
131630,15532854,0,instagram,https://www.instagram.com/p/Cd50XlQL-2C/,352800,18212.0,112.0,"Flamengo | Hoje é aniversário do nosso ex-zagueiro Wilson Gottardo. Com o Manto Sagrado, ele conquistou títulos importantes: o Campeonato Carioca... | Instagram"
131621,15924769,0,instagram,https://www.instagram.com/p/CezI0JOJXiJ/,338799,17162.0,119.0,"Flamengo | Hoje é aniversário do nosso ex-zagueiro Joubert. Como jogador, disputou 368 jogos com o Manto Sagrado entre 1955 e 1964. Conquistou o R... | Instagram"
147725,13730023,0,instagram,https://www.instagram.com/p/CbAR8W3uSeF/,398079,25311.0,154.0,Flamengo | Hoje é o aniversário de 485 anos da cidade de Recife! Parabéns para a bela capital de Pernambuco e para todos os torcedores do MENGÃO... | Instagram
71757,11677569,0,instagram,https://www.instagram.com/p/CY2C126Jznz/,513630,0.0,0.0,"Flamengo | Hexacampeã carioca, bicampeã da Taça Guanabara e campeã brasileira, a goleira @kakasantana.22 faz aniversário hoje. Parabéns, tudo ... | Instagram"
131665,14109694,0,instagram,https://www.instagram.com/p/CbiRYbqLLqq/,453055,20621.0,111.0,"Flamengo | Hoje também seria aniversário do nosso ex-ponta esquerda Germano, campeão do Torneio Rio-São Paulo de 1961 pelo Mais Querido. Obrigad... | Instagram"
147616,17142031,0,instagram,https://www.instagram.com/p/ChCdL46LmuU/,453326,48885.0,214.0,"Flamengo | Carioca (1981), Libertadores (1981), Mundial (1981), Brasileiro (1982, 1983)... Lico fez MUITA história com o Manto e hoje completa mais... | Instagram"
131658,14415526,0,instagram,https://www.instagram.com/p/CcApF1vLEff/,379884,24554.0,219.0,"Flamengo | Campeão da Mercosul (1999), campeão da Copa dos Campeões (2001) e tricampeão carioca (99, 00 e 01), o ex-jogador Leandro Ávila é o ... | Instagram"
147639,16370492,0,instagram,https://www.instagram.com/p/CfgqHo1r2UP/,345474,20253.0,135.0,"Flamengo | Hoje é aniversário do nosso ex-atacante Cláudio Adão. Com o Manto Sagrado, ele foi Tricampeão Carioca (1978, 1979 - Especial e 1979 ... | Instagram"
131666,14109695,0,instagram,https://www.instagram.com/p/CbiRPg6ri7U/,432449,20161.0,110.0,"Hoje seria aniversário do nosso ex-goleiro Fernando, campeão do Torneio Rio-São Paulo (1961) com o Manto Sagrado. Obrigado por tudo! 
... | Instagram"
71739,12351205,0,instagram,https://www.instagram.com/p/CZt4rB_r12I/,549181,0.0,0.0,"Flamengo | Hoje é aniversário do nosso ex-lateral-direito Maurinho. Com o Manto, ele foi Tricampeão Carioca (1999, 2000, 2001), campeão da Copa ... | Instagram"
147675,15301277,0,instagram,https://www.instagram.com/p/CdqKnoor9Bh/,324971,16019.0,157.0,"Hoje seria aniversário do nosso ex-atacante Waldemar de Brito. Ele foi uma das grandes contratações do Mengão na década de 30 e, com... | Instagram"
147713,13987714,0,instagram,https://www.instagram.com/p/CbU1oOoL1zQ/,381300,20558.0,81.0,"Flamengo | Quem também faz aniversário hoje é o nosso ex-zagueiro Rogério Lourenço. Além de jogador, ele foi técnico do Mais Querido. Como at... | Instagram"
131692,13468780,0,instagram,https://www.instagram.com/p/CamhCWzL-Ij/,406346,20525.0,111.0,"Flamengo | Hoje seria aniversário de Fernandinho, primeiro goleiro profissional da história do Flamengo. Obrigado por tudo, ídolo! #CRF | Instagram"
147602,17613826,0,instagram,https://www.instagram.com/p/ChzgE0Lr7zU/,939556,29447.0,158.0,"Flamengo | Campeão do Campeonato Brasileiro (1980), e do Campeonato Carioca (1978, 1979-especial, 1979-estadual e 1981) com o Manto Sagrado, o noss... | Instagram"
71770,11143656,0,instagram,https://www.instagram.com/p/CYWYsekLIlQ/,504406,0.0,0.0,"Flamengo | Quem também faz aniversário hoje é o nosso ex-atacante Reinaldo, bicampeão carioca (1979-Estadual e 1979-Especial) e campeão brasile... | Instagram"
71772,11143657,0,instagram,https://www.instagram.com/p/CYWXypDLR3b/,500671,0.0,0.0,"Flamengo | Hoje é aniversário do nosso ex-lateral-esquerdo Paulo Henrique, campeão carioca com o Manto em 1963, 1965 e 1972. Parabéns, felicidad... | Instagram"
71762,11453069,0,instagram,https://www.instagram.com/p/CYtoXjELQAP/,474873,0.0,0.0,"Recém-chegada ao Mengão, a volante @crisherchens faz aniversário hoje. Parabéns, minha #MeninaDaGávea! Tudo de bom e muito sucesso s... | Instagram"
71755,11677521,0,instagram,https://www.instagram.com/p/CY3xtqyL1Z2/,501830,0.0,0.0,"Flamengo | Hoje é aniversário do nosso ex-atacante Baroninho, campeão carioca, da Libertadores e do Mundial em 1981 com o Manto Sagrado. Parabén... | Instagram"
131582,18000279,0,instagram,https://www.instagram.com/p/CinTw59rqID/,676227,40763.0,278.0,"Flamengo | Hoje é aniversário do nosso ex-atacante Edílson Capetinha, campeão carioca e da Copa dos Campeões com o Manto em 2001. Parabéns, cr... | Instagram"
66613,12909064,0,instagram,https://www.instagram.com/p/CaKFaN6r2TP/,466193,0.0,0.0,"Flamengo | O craque Sócrates faria aniversário hoje. Tivemos o prazer de vê-lo vestindo o Manto em 1986 e 1987. Obrigado por tudo, Doutor! #CRF | Instagram"
147676,15301280,0,instagram,https://www.instagram.com/p/CdqJlfZLBYq/,290748,16085.0,155.0,"Flamengo | Campeão do Rio-São Paulo (1961) e do Carioca (1963) com o Manto Sagrado, o nosso ex-atacante José Ufarte, o Espanhol, completa mais um... | Instagram"
131586,17800644,0,instagram,https://www.instagram.com/p/CiKezkngFlS/,633541,39581.0,210.0,"Flamengo | Um dos maiores jogadores da história do futebol brasileiro, Leônidas da Silva faria aniversário nesta terça-feira. Jogador que popula... | Instagram"
131679,13914501,0,instagram,https://www.instagram.com/p/CbNKJvXLMjm/,310699,22532.0,197.0,"Flamengo | Quem também faz aniversário hoje é Jayme de Almeida, campeão pelo Mais Querido como jogador e técnico. Parabéns, Jayme! Felicidades... | Instagram"
107817,16359869,0,instagram,https://www.instagram.com/p/CfeKYgDuFVR/,331262,19858.0,54.0,"Time Flamengo | Hoje é dia de celebrar mais um ano de vida da nossa cria da #FlaGinástica, Jade Barbosa! Multicampeã pelo Flamengo e medalhista mundia... | Instagram"
131552,20330768,0,instagram,https://www.instagram.com/p/ClV9RQELOSo/,656460,40040.0,77.0,"Flamengo | Hoje seria aniversário do nosso ídolo Rubens, que em 171 jogos marcou 83 gols com o Manto Sagrado. Foi Tricampeão Carioca (1953, 1954 ... | Instagram"
147717,13959404,0,instagram,https://www.instagram.com/p/CbSTjCUrzBJ/,347579,17962.0,103.0,"Flamengo | Tricampeão estadual pelo Mais Querido (1953, 1954, 1955) e com 383 jogos e 8 gols marcados com o Manto Sagrado, o nosso ídolo Dequinha ... | Instagram"
131689,13510312,0,instagram,https://www.instagram.com/p/CarqCq_Lmgv/,350697,20258.0,111.0,"Flamengo | Hoje também é aniversário do folclórico Dadá Maravilha, que conquistou a Taça Guanabara pelo Mengão em 1973. Foram 76 jogos e 36 g... | Instagram"
147588,17950954,0,instagram,https://www.instagram.com/p/CifKLSmr7rj/,543118,45350.0,149.0,"Flamengo | Craque, muito craque! 

Zizinho, um dos grandes ídolos da nossa história, faria aniversário hoje. Com o Manto Sagrado, Mestre Ziza foi... | Instagram"
131587,17780888,0,instagram,https://www.instagram.com/p/CiH80J5AT_l/,616157,38714.0,200.0,"Flamengo | Hoje é aniversário do ex-jogador Leonardo, lateral-esquerdo titular no nosso Tetracampeonato Brasileiro (1987). Com o Manto, foram 178 ... | Instagram"
147700,14464646,0,instagram,https://www.instagram.com/p/CcIZCFhLsko/,357756,19103.0,99.0,"Flamengo | Tricampeão carioca (1953, 54 e 55) e campeão do Torneio Rio-São Paulo (1961), nosso ídolo Jadir faria aniversário hoje. Foram dez an... | Instagram"
71750,11742822,0,instagram,https://www.instagram.com/p/CY_WO6zLCJh/,496428,0.0,0.0,"Flamengo | Hoje é aniversário do nosso ex-atacante Bujica, herói na vitória por 2 a 0 sobre o Vasco, pelo Brasileirão de 1989. Ele marcou os do... | Instagram"
131596,17344193,0,instagram,https://www.instagram.com/p/ChUdBvEggwK/,496933,37709.0,229.0,"Flamengo | Campeão da Copa Mercosul e do Campeonato Carioca com o Manto Sagrado em 1999, o nosso ex-atacante Caio completa mais um ano de vida hoje... | Instagram"
131673,14008491,0,instagram,https://www.instagram.com/p/CbXZTh2LwXo/,342943,17171.0,74.0,"Flamengo | Hoje seria aniversário do nosso ex-atacante Jair Rosa Pinto, que defendeu o Mengão no final da década de 40. Foram 87 jogos e 62 gols ... | Instagram"
71764,11279767,0,instagram,https://www.instagram.com/p/CYoPbsBrc5Z/,432601,0.0,0.0,"Flamengo | Hoje é aniversário do nosso ex-volante Fabinho, campeão da Copa do Brasil (1990), do Campeonato Carioca (1991) e do Campeonato Brasile... | Instagram"
131580,18235415,0,instagram,https://www.instagram.com/p/CjIbm3nuo46/,616644,42193.0,154.0,"Flamengo | Hoje é aniversário de @luis.andrade30, treinador de futebol feminino do Mengão. Parabéns, Mister! Tudo de bom sempre, muitas felicida... | Instagram"
147714,13987715,0,instagram,https://www.instagram.com/p/CbU06slrxpw/,309337,17436.0,94.0,"Flamengo | Hoje é aniversário do ex-atacante Anselmo, que fez parte do nosso elenco campeão da Libertadores e do Mundial, em 1981. Ele também fo... | Instagram"
65248,12834853,0,instagram,https://www.instagram.com/p/CaCacaULy2Z/,388200,0.0,0.0,"Flamengo | Hoje é aniversário do nosso ex-atacante Bebeto, campeão carioca (1986) e brasileiro (1987) com o Manto Sagrado. O gol do título brasi... | Instagram"
147716,13959403,0,instagram,https://www.instagram.com/p/CbSUY_JLIHv/,323452,17158.0,90.0,"Flamengo | Hoje é aniversário do nosso ex-zagueiro Zé Carlos II, campeão carioca (1986) e brasileiro (1987) com o Manto. Parabéns, Zé! Felicid... | Instagram"
147565,18989977,0,instagram,https://www.instagram.com/p/CkeA07upiHh/,652904,35729.0,532.0,"Flamengo | Peça importantíssima no nosso primeiro Tricampeonato Carioca (1942, 1943 e 1944), o ex-meia esquerda Perácio faria aniversário hoje. ... | Instagram"
65291,12153078,0,instagram,https://www.instagram.com/p/CZeTRd3L_WP/,413120,0.0,0.0,"Flamengo | Hoje é aniversário do nosso ex-goleiro Diego, campeão carioca (2004, 2007, 2008 e 2009), da Copa do Brasil (2006) e brasileiro (2009) ... | Instagram"
147646,16098166,3,instagram,https://www.instagram.com/p/CfID862srr0/,1661397,154912.0,5844.0,"NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Atlético-MG, pela @copadobrasil!  #VamosFlamengo #CAMxFLA | Instagram"
147693,14645559,3,instagram,https://www.instagram.com/p/CclogIIL-hz/,1715658,199836.0,6460.0,"Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Palmeiras, no Maraca, pelo @Brasileirao! Pra cima #FLAxPAL  #Va... | Instagram"
147635,16555896,3,instagram,https://www.instagram.com/p/Cf-I9_jsx2c/,1819293,270180.0,7284.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Atlético-MG, pela @copadobrasil! #VamosFlamengo #FLAxCAM | Instagram"
147695,14604209,3,instagram,https://www.instagram.com/p/CcdiGt1r3Q7/,1446153,144867.0,7153.0,"Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o São Paulo, no Maraca, pelo @Brasileirao! Pra cima #FLAxSAO  #V... | Instagram"
147692,14752923,3,instagram,https://www.instagram.com/p/CctCSLkL47T/,1678878,156897.0,6130.0,"Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Athletico-PR, na Arena da Baixada, pelo @Brasileirao! Pra cima!... | Instagram"
147641,16233746,3,instagram,https://www.instagram.com/p/CfaFh9lMf9D/,1518539,152132.0,4865.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Tolima, pela @libertadoresbr! 
.
We play as one! Heres our Sta... | Instagram"
147702,14392389,3,instagram,https://www.instagram.com/p/Cb_Q81JMb3H/,1563086,163608.0,6887.0,Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Sporting Cristal na estreia na @LibertadoresBR! Pra cima! #SPOx... | Instagram
147704,14329573,3,instagram,https://www.instagram.com/p/Cb3H1ZQpqES/,1768132,164525.0,6008.0,Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para a decisão do @Cariocao contra o Fluminense. #FLAxFLU #VamosFlamengo | Instagram
147699,14464621,3,instagram,https://www.instagram.com/p/CcJPW2pp2YG/,1600166,143035.0,6299.0,Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Atlético-GO na estreia no @Brasileirao! Pra cima! #ATGxFLA  #V... | Instagram
147620,16963602,3,instagram,https://www.instagram.com/p/Cgxo41VsqV_/,2099753,306099.0,6392.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Corinthians, pela @Libertadores! #VamosFlamengo #CORxFLA | Instagram"
147636,16507943,3,instagram,https://www.instagram.com/p/Cf11OC-rf7R/,1869243,170877.0,4836.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Corinthians, pelo @Brasileirão! #VamosFlamengo #CORxFLA | Instagram"
147648,16007761,3,instagram,https://www.instagram.com/p/Ce_v6JhLhui/,1288347,126654.0,3860.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Atlético-MG, pelo @Brasileirao!  #VamosFlamengo #CAMxFLA | Instagram"
147657,15887075,3,instagram,https://www.instagram.com/p/Cers22Fs16K/,1458795,123188.0,3437.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Internacional, pelo @Brasileirao! #VamosFlamengo  #INTxFLA | Instagram"
147606,17462560,3,instagram,https://www.instagram.com/p/Chh-vbjrQdu/,2931349,316115.0,7264.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Palmeiras, pelo @Brasileirao! #VamosFlamengo #PALxFLA | Instagram"
147612,17142007,3,instagram,https://www.instagram.com/p/ChDp13osOuX/,1997724,305286.0,6089.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Corinthians, pela @libertadores!

#VamosFlamengo #FLAxCOR | Instagram"
147723,13730001,3,instagram,https://www.instagram.com/p/CbBMELNpL_u/,1541488,153496.0,4258.0,Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Bangu pelo @Cariocao! Pra cima! #BANxFLA #VamosFlamengo | Instagram
147680,15128164,3,instagram,https://www.instagram.com/p/CdbtP7IL4-k/,1306029,118526.0,4022.0,"Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Altos, no Raulino de Oliveira, pela @CopaDoBrasil! Pra cima! #F... | Instagram"
147663,15619833,3,instagram,https://www.instagram.com/p/CeJ5UgCJX6V/,1068425,100141.0,3549.0,"Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Fluminense, no Maracanã, pelo @Brasileirao! Pra cima! #FLAxFLU... | Instagram"
147661,15784186,3,instagram,https://www.instagram.com/p/Cej6HuQropi/,1178676,90414.0,3414.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o Bragantino, pelo @Brasileirao! #VamosFlamengo #BGTxFLA | Instagram"
147683,15073742,3,instagram,https://www.instagram.com/p/CdTEP2ALdA8/,1262597,110690.0,3915.0,"Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Botafogo, no Mané Garrincha, pelo @Brasileirao! Pra cima! #FLA... | Instagram"
147604,17540030,3,instagram,https://www.instagram.com/p/ChqSdZQMMmH/,2593447,332355.0,4646.0,Flamengo | NOSSO TIME É A GENTE EM CAMPO! O Flamengo está escalado para enfrentar o São Paulo pela @copadobrasil! #VamosFlamengo #SAOxFLA | Instagram
147711,13987703,3,instagram,https://www.instagram.com/p/CbVbSKJL5jO/,1366442,154924.0,3126.0,Flamengo | Nosso Time é a Gente em Campo! O Mengão está escalado para enfrentar o Vasco no segundo jogo da semi do @cariocao! Pra cima! #FLAxVAS ... | Instagram
